professionals_id,professionals_location,professionals_industry,professionals_headline,professionals_date_joined
8d6ad44784934eb2b26f2b6045f74fa6,"Grapevine, Texas",Computer Software,Actively seeking full time opportunities,2017-01-26 06:23:45 UTC+0000
6f2553caf72b4579b07c4dce652a6073,"Montpellier, Occitanie, France",,,2017-01-26 13:33:53 UTC+0000
547a59046a0d49b381ff1e96e0dfd8d0,"Philadelphia, Pennsylvania",Primary/Secondary/Deaf Education and Women and Gender Studies,Certified Teacher of the Deaf K-12 & Elementary K-6,2017-01-26 15:13:54 UTC+0000
abc88f7f6e9f48a5ae443f500bcd4b88,Washington,Information Technology and Services,Project Manager,2017-01-26 15:45:09 UTC+0000
b2b0654aeaac484bac132d61e62f6764,"California, California",Computer Software,Software Engineer at Google,2017-01-26 15:57:16 UTC+0000
c9b3f8c7bafa4c03997b961615fdb003,"Indiana, Indiana","Nursing, Health, Wellness and Fitness",Registered Nurse at Riley Hospital for Children at Indiana University Health,2017-01-26 16:24:59 UTC+0000
b7ad5c88a5084cabbeb21f8bd7fbb39c,,,,2017-01-26 16:31:39 UTC+0000
efb176541ac941ccbcd0120f1d1d148d,"Grapevine, Texas",Information Technology and Services,Software Architect / Technical Lead/ Product Development Manager,2017-01-26 16:45:36 UTC+0000
db1b1f1d99724677ad8b3acf3b87f9c4,"Bengaluru, Karnataka, India",Financial Services,Team Lead – Credit and Collections,2017-01-26 17:26:26 UTC+0000
5300985be65e41bea1c066570d525b29,"Lexington, Kentucky",Research,Clinical Research Scientist at University of Kentuky,2017-01-26 17:50:33 UTC+0000
6f94bcd2261c47228d66e869fa7654e7,"New York, New York",Information Technology and Services,"Stay at home Dad at Moline Family, Inc.",2017-01-26 18:13:45 UTC+0000
5688325ccc864f5fb814dbb388f83411,"New York, New York",Entertainment,"Tenor, educator, lecturer and consultant",2017-01-26 18:17:56 UTC+0000
a9afb5903c294231a995af6c5af16637,"Grapevine, Texas",Information Technology and Services,Programmer ,2017-01-26 18:26:52 UTC+0000
59620efff5d44440a4403f7bc17a228b,"New York, New York",Mechanical or Industrial Engineering,Technical Aide at New York University,2017-01-26 18:38:40 UTC+0000
29655695acc24bc0b566959f47e8ada5,"New York, New York",Design,Design,2017-01-26 18:55:43 UTC+0000
5c57ece095c345019071addaf5eafc37,"New York, New York",Information Technology and Services,Senior Recruiting Consultant at Dell,2017-01-26 19:28:14 UTC+0000
cdbcd48b3eb245858fcc235d21ee0355,"Chicago, Illinois",Education Management,Technology Specialist,2017-01-26 20:04:43 UTC+0000
4ef5ac1bec55420ea594bbf3f8e1dee6,,Technology,,2017-01-26 19:13:30 UTC+0000
02100279379d4394bbbb9eda55ad1cd8,"California, California","Philanthropy, Financial Services","Program Manager, Charles Schwab Foundation",2017-01-26 20:49:01 UTC+0000
5990893bb7774cefbc404befb4db4ae4,"Chicago, Illinois",Mental Health Care,Licensed Social Worker ,2017-01-26 20:58:05 UTC+0000
0377c747c19f4ab08f01fa157c27f672,"Atlanta, Georgia",Education,Busines Technology Teacher at Henry County Public Schools,2017-01-26 21:02:37 UTC+0000
ef5c13c48ecf4dfe98a638c6aa593e17,"Austin, Texas",Mechanical or Industrial Engineering,"Engineering Consultant at Aegis  Engineering and Management Group, LLC",2017-01-26 21:20:39 UTC+0000
6d8a92f91c5646ee9e00c8fb75b169a6,"Saint Petersburg, Florida",Mechanical or Industrial Engineering,Seeking full-time opportunities in Design Engineer/Project Engineer,2017-01-26 21:31:23 UTC+0000
3cc54d2097ff42f7837f263d9f33740b,"Philadelphia, Pennsylvania",Primary/Secondary,English Teacher at St. Gabriel's Hall,2017-01-26 22:04:28 UTC+0000
e54ebe256ea344639f1c077b55e95f55,"Overland Park, Kansas",Finance,Philanthropy and Nonprofit Professional in Finance Industry,2017-01-26 22:45:09 UTC+0000
1e76e0c75e6f40edaeaa1ec3ea9ac67f,"Broadview Heights, Ohio",Business analytics ,Chief Executive Officer at Multipolar Analytics Consulting LLC,2017-01-26 23:21:22 UTC+0000
3b2cb53e01244344a5211a5adf09c9e5,Washington,Hospital and Health Care,Nurse Educator/Medical Management/Healthcare Quality,2017-01-26 23:33:22 UTC+0000
439dc5d2c7c14b999f46b14556e9a82a,"Austin, Texas",Marketing and Advertising,"Marketing Professional, MBA Candidate",2017-01-27 00:45:37 UTC+0000
d5f67b42548a4e3db74ba8d2cf518428,"Philadelphia, Pennsylvania",Professional Training,CEO/Trainer at Legacy Makers Training Solutions,2017-01-27 01:27:14 UTC+0000
d9a397004ee547c79c1478cc77396b5c,"Grapevine, Texas",Computer Software,Instructional Assistant; Graduate student pursuing Computer Science at University of North Texas;,2017-01-27 01:35:27 UTC+0000
b326185a34d1422ba5bd4b81b39ccf58,"Grapevine, Texas",Information Technology and Services,Entry Level Web Developer at RainMaker Martial Arts Software,2017-01-27 01:41:41 UTC+0000
3669e96b4a1f4e06bcf96e4fb731e637,"Boston, Massachusetts",Automotive,Control Systems Architect  at XL Hybrids,2017-01-27 01:49:06 UTC+0000
6e1a0f90eadc453280053e0c9b8c75f0,"Chicago, Illinois",Education Management,Enthusiastic educator enhancing curriculum one project at a time,2017-01-27 02:19:10 UTC+0000
6806eb65d3714622bd3b0c47bb7e9342,"New York, New York",Law Practice,Attorney,2017-01-27 03:06:54 UTC+0000
739b5107c5cc434c8224ee13a40ddb1e,"California, California",Computer Software,MS-Electrical Engineering with a Background in Object-oriented programming and mobile computing| 2+years of Experience|,2017-01-27 05:35:11 UTC+0000
8d4e87a7ebca413eb9c7fe46adbe1660,"Paris, Île-de-France, France",,Dell Client Solutions Manager - France,2017-01-27 09:23:34 UTC+0000
547b31624267467ba96c2bae34b4a3f2,"Montpellier, Occitanie, France",,Dell Client solutions Specialist,2017-01-27 09:23:47 UTC+0000
92c4d758e82e43a8b57430b2ae1808c3,"Montpellier, Occitanie, France",,,2017-01-27 09:23:58 UTC+0000
408c588903de4afd9f2a3120b713d732,"Bengaluru, Karnataka, India",Information Technology and Services,Dell at Dell,2017-01-27 12:25:19 UTC+0000
8ef59f32acf247fda6b0e776b3c2e978,Saudi Arabia,Law Practice,--Lawyer,2017-01-27 13:08:24 UTC+0000
d97aaa6b7f7e4b1e9a6d65d5a0958183,"Plymouth, Massachusetts",Education,Principal at Noble Career Strategies,2017-01-27 13:30:35 UTC+0000
45122c4e40ef468597e006f6b4e55794,"Montpellier, Occitanie, France",,,2017-01-27 13:50:27 UTC+0000
f4f0635461774b268dd5933beefd6fe9,"Baltimore, Maryland",Education Management,French and Spanish Teacher ,2017-01-27 15:01:52 UTC+0000
cbada59cb6594cc49f4cc653062f2d18,"New York, New York",Information Technology and Services,Data Center Specialist ,2017-01-27 15:08:23 UTC+0000
45305e7d567f42ed9ce42efff1879af5,"Kirkland, Washington",Computer Software,Application Developer at Russell Investments,2017-01-27 16:28:51 UTC+0000
181bb831c1044c789550d4e867f90685,Washington,Public Policy,"Federal Lobbyist, specializing in Advocacy and PAC management - innovative approaches to delivering PR dividends.",2017-01-27 17:07:05 UTC+0000
9c9375676da148498e13efcb42ff57f3,"San Jose, California",Telecommunications,,2017-01-27 17:28:10 UTC+0000
c0e9fd27e752424b9d5a3a4b6d790688,"Pensacola, Florida",Education,Director of Student Services and Counseling,2017-01-27 20:32:46 UTC+0000
2cb843ee10c649d39fe0238ed582353d,"California, California",Management Consulting,Owner at The Mandrier Group,2017-01-27 20:44:24 UTC+0000
035ba7075cd34c3aba203b4925a58cc4,"New Bern, North Carolina",Criminal Justice,--,2017-01-27 22:07:10 UTC+0000
9a85abb0d2274032912473dc5ddbf5ee,"Plano, Texas",Law Practice,Law Clerk at U.S. Securities and Exchange Commission,2017-01-28 00:37:50 UTC+0000
15c5a53551d74354a40f21a8404e6ac8,"Houston, Texas",Hospital and Health Care,Critical Care and Emergency Department Nurse,2017-01-28 02:50:44 UTC+0000
591d853fe75c47ca8f256ebbedaac95a,"Philadelphia, Pennsylvania",Publishing,Writer & Editor,2017-01-28 05:54:32 UTC+0000
d89393a30ddf49f0a7843dd137748172,"Indiana, Indiana",Hospital and Health Care,Registered Nurse at  Private Duty Nursing Services,2017-01-28 06:40:10 UTC+0000
03326771b7854691a5682510322dfb86,"Los Angeles, California","Health, Wellness and Fitness",Licensed clinical social worker,2017-01-28 07:18:57 UTC+0000
9883d88bafa843e588ed20860819d613,"Kirkland, Washington",Electrical and Electronic Manufacturing,--,2017-01-28 07:25:54 UTC+0000
c3c77584f8da4fd9bb0944f32b4d6f93,Nigeria,Education,Online Admission Counselor/Representative/Customer Care agent/Sales,2017-01-28 08:23:52 UTC+0000
6aa54184f90a4e2db9a9d55fae657f47,"New York, New York",Information Technology and Services,Software Engineer at Marlabs Inc.,2017-01-28 16:33:25 UTC+0000
5bf19bc9e66142e39448496c25d29171,"New York, New York",Education Management,Lead Preschool Teacher at Primrose Schools,2017-01-28 16:49:36 UTC+0000
f6dc25606e014ca383717a48f7619a8d,"Grapevine, Texas",Chemicals,Vice President - Sales at Occidental Chemical Corporation,2017-01-28 19:10:48 UTC+0000
6beec607935f42e8ad39d96a57ffd7b9,"Philadelphia, Pennsylvania",Hospital and Health Care,Registered Nurse (BSN),2017-01-29 03:25:15 UTC+0000
1b9b1836b6954dce9b945569f3feaefb,Swaziland,Entertainment,Assistant Projects Officer at MTN BUSHFIRE,2017-01-29 13:19:09 UTC+0000
e05a121507314a83a608467d4120b3e8,"Philadelphia, Pennsylvania",Healthcare,Lpn hard at work,2017-01-29 16:06:13 UTC+0000
ce39261edec04e28ab87463fe827d659,"New York, New York",Higher Education,"Current IRB Professional, Former High School English Teacher",2017-01-29 18:05:43 UTC+0000
a01156886cd64464a0a272b630b30e97,Nigeria,Design,Fashion Entrepreneur,2017-01-29 20:32:16 UTC+0000
93d5cf825ee641d8ad7a1b44d0cf9112,"Boston, Massachusetts",Banking,Training and Human Resources (HR) Associate  at Mass Bay Credit Union,2017-01-29 21:36:47 UTC+0000
095fd79ca1494c939d7f84fcb167cc48,"Houston, Texas",Education,Elementary Educator - 5th Grade Math,2017-01-29 22:44:07 UTC+0000
55d53dd96dc041d98f8fd10af7b90e89,Trinidad and Tobago,Music,Singer/Songwriter/Aspiring Actress,2017-01-29 23:48:11 UTC+0000
43a1180fdd6d4ca4ad655e96751a6c2f,"California, California",Biotechnology,"Research Associate I, Metabolic Engineering at Renewable Energy Group, Inc.",2017-01-30 04:50:07 UTC+0000
c87fef409fe04e62a0df9441decd6634,Slovakia,Consumer notebooks,EMEA Consumer Product Line Operations Manager at Dell,2017-01-30 10:22:09 UTC+0000
752c226fb2f54b80a725b36fd595a694,"Grapevine, Texas",Computer Software,"New graduate, MS in computer science seeking full-time Software Engineer or Data Engineer position",2017-01-30 11:02:29 UTC+0000
76809c451b7d4da2bf9c2c4454939548,"Houston, Texas",Defense and Space,Defense Govermental Employee/Attorney,2017-01-30 12:32:37 UTC+0000
b9d977754bd7485f8eb184d034e5579d,"Atlanta, Georgia",Information Services,Sr. Marketing Operations and Support Manager,2017-01-30 13:17:13 UTC+0000
71f8f59d78ea4d0583bf2b71dc40ffeb,"Atlanta, Georgia",Education Management,Education Management Professional,2017-01-30 14:40:22 UTC+0000
79343f9e5bd946d5816dd4b17d0607ab,Washington,Public Policy,Research and Great Public Schools (ESPQ) Intern,2017-01-30 15:02:43 UTC+0000
0fd1f0357fa04f2b968214bb59d7570b,"Philadelphia, Pennsylvania",Teacher Counselor/ Program Manager,Customer Service Professional/Teacher Counselor,2017-01-30 16:28:41 UTC+0000
379f3324cda746348a0a663dda9bf1b7,"Bordeaux, Nouvelle-Aquitaine, France",Research,Phd Student at Institute for Interdisciplinary Neuroscience (IINS - UMR 5297),2017-01-30 16:31:50 UTC+0000
52766e0dc4374e3794b5e9019a1a16e8,"Kirkland, Washington",Mental Health Care,"Adjunct Faculty Counselor, Green River College",2017-01-30 17:57:17 UTC+0000
c291fe38279847108dff5aeae3dc18ab,"Orlando, Florida",Financial Services,Certified General Appraiser / Analyst,2017-01-30 18:25:37 UTC+0000
c683a7ab9f0448c3aab2c939a7f6689c,"Bengaluru, Karnataka, India",Information Technology and Services,Technical Support Engineer at Dell EMC,2017-01-30 19:01:49 UTC+0000
5e9b2110f97c487a86940511245cd5cf,"Bengaluru, Karnataka, India",Computer and Network Security,Entp Tech Supp Analyst at Dell Internatational,2017-01-30 19:14:32 UTC+0000
ad17148b8cea42c9b0e8d18b42e3d8f0,"Ontario, Ontario, Canada",Professional Training,Executive Coach & Career Strategist,2017-01-30 19:16:07 UTC+0000
c8a2beb5181d41fe9aee756064885c9d,"California, California",Primary/Secondary,Teacher at SRVUSD,2017-01-30 19:16:34 UTC+0000
2d7ae1af0e3c408d85789cac65998bd4,"New Delhi, Delhi, India",,Student at indian institute of aircraft engineering,2017-01-30 19:39:37 UTC+0000
1bb1421dcc9349808d13263e54f1cdea,"Baltimore, Maryland",Writing and Editing,Professor,2017-01-30 20:04:10 UTC+0000
dec7eba3d3fb4aecb63a455f0e02c771,Canada,Higher Education,Career Management Professional,2017-01-30 20:20:58 UTC+0000
43ccf70789024a0aaa7d36faffcb5fe0,"Philadelphia, Pennsylvania",Writing and Editing,Contributing Writer at Consumer Affairs seeking new opportunities,2017-01-30 20:25:19 UTC+0000
67e989366eb14f42bc9054a1f1d49b06,"California, California",Tech,Software Engineer at LinkedIn,2017-01-30 20:54:08 UTC+0000
95cc4d428e154bebbfa22643cf47066e,"New York, New York",Consumer Electronics,Genius Bar Strategy at Apple Inc.,2017-01-30 21:02:14 UTC+0000
17383357924a40958c92c3483fcda3b0,"Bengaluru, Karnataka, India",Telecommunications,"Advisor at Expedia, Inc.",2017-01-30 21:23:09 UTC+0000
a73474f311dd4dd292618e949d7b49a0,"Bengaluru, Karnataka, India",IT,Dell,2017-01-30 22:05:55 UTC+0000
b0b8578ed21a4d57bb2ada8233164850,"Bengaluru, Karnataka, India",IT,IT Professional at DELL,2017-01-30 22:30:57 UTC+0000
19782e577dad41dc9334f2e48a2c5a2d,"California, California",Higher Education,Director of Constituent Engagement,2017-01-30 23:01:06 UTC+0000
d1283604e712493a809f7c2248ec7c25,"Los Angeles, California",Social Media,Social Media Manager,2017-01-31 00:46:30 UTC+0000
9a23a0ee1dce407db1d8a6c6173f96b0,"Saint Petersburg, Florida",Hospitality,Mechanical Engineer ,2017-01-31 01:15:27 UTC+0000
8f762e5595454c56a1542ff1e6da1425,"San Antonio, Texas",Education Management,Defensive Coordinator at McCollum High School,2017-01-31 02:07:44 UTC+0000
06677f40033343acacd46d381ed86901,Washington,Higher Education,Engineer at Dura-Bond,2017-01-31 02:18:18 UTC+0000
01ab597be9c64f578049e99876b0b572,"Saint Petersburg, Florida",Mental Health Care and Education,School Psychologist,2017-01-31 03:52:43 UTC+0000
392ef6c931aa4c59b987a61a0c58231c,"Houston, Texas",Education Management,Comprehensive College Readiness and Admissions Guidance,2017-01-31 03:54:04 UTC+0000
21df1d0d25a14f379704239b8a84b7a5,"Louisiana, Louisiana",Education Management,Early Head Start Teacher at Tri County Community Action,2017-01-31 03:57:48 UTC+0000
fec30d83b02d4cb7b1bfa19525428558,"San Antonio, Texas",Higher Education,Adjunct Faculty at Alamo Colleges,2017-01-31 07:29:05 UTC+0000
63d6a8649a4f4804916fe432db0ab89a,"Chicago, Illinois",Mental Health Care,Licensed Social Worker and Psychotherapist,2017-01-31 11:51:37 UTC+0000
dd5f34c2cef54cada488bc61b8d85314,"Grapevine, Texas",Civil Engineering,"M.Sc. in Civil Engineering, Seeking Entry level job",2017-01-31 12:54:12 UTC+0000
b3adbaeb396f42b084424cee98bae708,"Saint Petersburg, Florida",Non-profit Organization Management,"Market Relations Coordinator at Arthritis Foundation, Inc. - Florida Region",2017-01-31 14:28:59 UTC+0000
3a5e69d801fd472bb7223e6b44b9cf7d,"Bengaluru, Karnataka, India",Information Technology and Services,IT Consultant at Hewlett Packard Enterprise,2017-01-31 15:27:39 UTC+0000
08ba242117374c698358ff0fa840c240,"Chicago, Illinois","Health, Wellness and Fitness, fashion, beauty",Director of Sales and Business Development,2017-01-31 15:48:12 UTC+0000
a58af48007964b6293d3a1069a8e28ee,"Las Vegas, Nevada",Computer Hardware,"Founder, Designer,  at Fostered Co",2017-01-31 16:13:43 UTC+0000
647e329a0c094f25ae1aa5d413a79e81,"Salt Lake City, Utah",Education Management,Helping connect education with opportunity,2017-01-31 17:50:25 UTC+0000
5438c9a0823b4707978e5c589e56080f,"Kirkland, Washington",Secondary School,Assistant Principal at Kent School District,2017-01-31 18:42:25 UTC+0000
17a7adcf52334280a43ed3a7dcbba9b6,"Chicago, Illinois",Marketing and Advertising,Employer Brand Lead at SapientRazorfish,2017-01-31 19:42:26 UTC+0000
101279d90af04ab399fca5bba938a39d,"Kirkland, Washington",Computer Games,MSCS Student at DigiPen Institute of Technology,2017-01-31 23:12:38 UTC+0000
f8ad5c89780e4ad199c117b9d187e6d6,"California, California",Staffing and Recruiting,UX Recruiter at Google,2017-01-31 23:19:07 UTC+0000
3868597c0e1f40b69f68cbacf0a0f265,"New York, New York",Marketing and Advertising,"Digital Marketing Coordinator, PPC Specialist, Social Media Strategy",2017-01-31 23:59:54 UTC+0000
adde398f4c21405fb46998dc2037e542,"Austin, Texas",Wholesale,Front Office Manager at Charity Advertising and Marketing Partners,2017-02-01 01:59:45 UTC+0000
896f74f38b3e4e0f8264a04bf642d7fb,"Kirkland, Washington",Mechanical or Industrial Engineering,Mechanical Engineer,2017-02-01 03:15:26 UTC+0000
3db55941597542c4ac2340be722cb058,"Chicago, Illinois",Newspapers,"Journalist, Publicist, Editor, Writer",2017-02-01 03:44:54 UTC+0000
76768ed572c84e2eb962f435c9b6c88f,"New York, New York",Music,Professional Singer at Simona De Rosa,2017-02-01 09:41:10 UTC+0000
cb670dc105e8492ca24b6bd5b37ef744,"Metropolitan Region of Sorocaba, State of São Paulo, Brazil",Judiciary,Lawyer,2017-02-01 12:02:21 UTC+0000
18a37afbe779481c9a5ccb5c98b12a97,"Boston, Massachusetts",Civil Engineering,Vice President of Engineering and Science,2017-02-01 14:24:13 UTC+0000
365219e7a7534179b87c509dc7878e59,"Houston, Texas",Law Practice,"Law Clerk at Hendershot, Cannon, Martin & Hisey, P.C.",2017-02-01 14:49:59 UTC+0000
173375042dfe4b9db0cf982ed7f466a2,"North Carolina, North Carolina",Mechanical or Industrial Engineering,"Recent Graduate, actively seeking full time opportunities. ",2017-02-01 16:20:22 UTC+0000
8593ca39fc0c48ee9a24a31c00a257c0,"Indiana, Indiana",Biotechnology,Clinical Development Information and Optimization Consultant - Delivery at Eli Lilly and Company,2017-02-01 16:38:47 UTC+0000
4aeb9f84fa4442c49c41e936a847ee37,"Bloomington, Indiana",Information Technology and Services,React.js Developer,2017-02-01 17:13:13 UTC+0000
4ac6ac5410794fc99839fc5a156e0edf,"California, California",Computer Software,Instructional Designer,2017-02-01 18:22:46 UTC+0000
f05c0125662249c188ec6fd5076e2520,"New Jersey, New Jersey",Telecommunications,Master Black Belt,2017-02-01 20:46:29 UTC+0000
ff1c539f865d4b659597a165dfacbabe,Washington,Law Practice,"Expert Regulatory, Public Policy, and Corporate Transactional Attorney",2017-02-01 20:59:01 UTC+0000
2e6d3b678e954d889d00c9f04938e390,"Philadelphia, Pennsylvania",Law Enforcement,Assistant District Attorney at Chester County District Attorney's Office,2017-02-01 21:00:25 UTC+0000
66feaa4c15eb4614a1c5e0e0e07bd07e,"Philadelphia, Pennsylvania",Education Management,Career Counselor/Teaching Artist,2017-02-01 21:14:12 UTC+0000
57d65f40cddd42c08f418276df947ed4,"Philadelphia, Pennsylvania",Computer Software,Graduate of Richard Stockton College of NJ,2017-02-01 21:22:18 UTC+0000
e145e27975354fce8cf375edde86a4eb,"Los Angeles, California",Law Practice,"Experienced attorney with technology, regulatory, civil experience",2017-02-01 21:29:54 UTC+0000
caef7bea91f444258fd14a4814f97ef6,"Boston, Massachusetts",Law Practice,Attorney,2017-02-01 22:28:06 UTC+0000
75c007659b1d471ba0f95fd008e5c6dc,"Chicago, Illinois",Writing and Editing,Magazine Journalist,2017-02-01 22:52:22 UTC+0000
adbe2fe8117a48c8985a223f08e1f2b8,"Fort Lauderdale, Florida",Music,Student at Hallandale High School,2017-02-01 23:25:53 UTC+0000
7325996da8534291bb8f793e7b3b8b9b,"Chicago, Illinois",Apparel and Fashion,Fashion Merchandising & Styling ; Marketing,2017-02-01 23:35:48 UTC+0000
6c7e1baedda24285a84c572074988652,"Houston, Texas",Construction,"Entrepreneur , Business management & development",2017-02-02 00:44:35 UTC+0000
66a2209ba12c4f3d838783c93f08e1d8,"Grapevine, Texas",Legal Services,Enforcing Consumer Protection Laws,2017-02-02 02:48:53 UTC+0000
d94fafa008594a8fa19bd1186e573852,"San Antonio, Texas",Higher Education,Athletics Academic Coordinator at The University of Texas at San Antonio,2017-02-02 02:53:03 UTC+0000
e5f81e41c7f34d078292567091c028b9,"Detroit, Michigan",Medical Device,Biomedical Engineer,2017-02-02 03:07:32 UTC+0000
e5152dde3f734a7b92c9a3920634f8f8,"Chicago, Illinois",Writing and Editing,"Website/Social Media Manager at PP&D, Inc.",2017-02-02 03:42:41 UTC+0000
dcad2b9de445472d8c25c9bfb27362a2,"Grapevine, Texas",Information Technology and Services,Graduate Computer Science student actively seeking Fulltime positions in Software Development,2017-02-02 05:44:49 UTC+0000
e647909836814f24a157c123e9f1c409,"California, California",Design,UX Designer // Unconventional // Insightful // Self-Starter,2017-02-02 06:29:14 UTC+0000
b81ca280795d4baaa68519dc63b3155f,"California, California",Content Strategy and Management,Senior Manager of Content for Technology at LinkedIn Learning,2017-02-02 16:48:15 UTC+0000
511aed6844f046d195d040643e3fc114,"Grapevine, Texas",Hospital and Health Care,"Epidemiology, Biostatistics, Data Management",2017-02-02 17:41:08 UTC+0000
040708d276064c8e9d9001ce2b0679fd,"Gurnee, Illinois",Writing and Editing,"Freelance Writer, Game Speech Writer, Writing Teacher",2017-02-02 20:32:14 UTC+0000
54463e5619ac49769b1eab073eb4dbc6,"Baltimore, Maryland",Legal,Director of Legal Recruiting at Special Counsel,2017-02-02 21:14:33 UTC+0000
2dd8fab69db145ea8960a9af7ff442c0,"New York, New York",Financial Services,Associate at Geller & Company,2017-02-02 21:28:40 UTC+0000
771d09307dbf41409edf53250cf1a924,"Hartford, Connecticut",Environmental Services,Environmental Engineer Masters Candidate,2017-02-02 23:43:50 UTC+0000
5764fbb1c1ba413281e645956910982a,"Baltimore, Maryland",Environmental Services,Seeking for environmental engineer entry level positions,2017-02-03 01:50:49 UTC+0000
3ced279c77df43d3a0278cc43566d3a9,"Austin, Texas",Accounting,Retried at Nurse,2017-02-03 03:36:31 UTC+0000
be8503845d884c21acb670b7961d49e3,"Philadelphia, Pennsylvania",Textiles,Actively looking to use my Creative Design skills/ Administrative / Product Coordination,2017-02-03 04:15:25 UTC+0000
8a49d02686cb44bbb647f3be3360ded4,"Noida, Uttar Pradesh, India",Electrical and Electronic Manufacturing,Electrical Engineer at Engineer,2017-02-03 07:30:15 UTC+0000
bcd812b18819455ab2beb55fd99590db,"Chicago, Illinois",Education Management,Published Author with a Division of Random House,2017-02-03 13:29:23 UTC+0000
975dfcde55e4403dbe853191b9545559,"Illinois, Illinois",Computer Software,Computer software,2017-02-03 14:25:26 UTC+0000
055471b1ab0b4704b93d397826ded26f,"New York, New York",Environmental Services,"Chemical Engineer at LTS Research Laboratories, Inc.",2017-02-03 17:39:04 UTC+0000
a402d57bb0e14d2ab1cbd108edb64255,"Philadelphia, Pennsylvania",Education Management,Director of Admissions,2017-02-03 17:46:59 UTC+0000
4175bc66fbaf4b97987ca5abd1466777,"Austin, Texas",Broadcast Media,"Writer, Visual journalist & Documentarian",2017-02-03 17:54:38 UTC+0000
aedaf81c38a74779987c2bd37578809e,"Duluth, Minnesota",Hospital and Health Care,Research Assistant at Michigan Technological University,2017-02-03 18:01:30 UTC+0000
8cdbd92d0e4f4d7987a8c3148e1897bb,Washington,"Information Technology and Services, Mortgage Industry",Senior Project Manager at Fannie Mae,2017-02-03 19:10:49 UTC+0000
dc91f3e4bc4f4651aee373035d1e8417,"Chennai, Tamil Nadu, India",,Student at Sathyabama University,2017-02-03 19:13:58 UTC+0000
08cc331255084cddbd8282d2f47d5707,"Grapevine, Texas",Bio Medical Engineering,Actively looking for summer internship 2016 | Graduate Student at University of Texas at Arlington,2017-02-03 19:20:44 UTC+0000
b7dcc3f1489a410d8765688996bf4056,"Pittsburgh, Pennsylvania",Civil and Environmental Engineering,MS. in Environmental Engineering,2017-02-03 20:59:02 UTC+0000
d9bae0de3da04c7ebbe0879d410a8179,"Fort Worth, Texas",Education Management,Teacher at Western Hills Elementary School- Fort Worth ISD,2017-02-03 21:32:06 UTC+0000
4f3953235e9d452c9f6beac689499eb6,"Detroit, Michigan",Events Services,Business Owner Of Advantage After-School & Special Event Childcare,2017-02-04 01:22:01 UTC+0000
b1c7745c772b44fc947b2b23ff9fd0e2,"Ontario, Ontario, Canada",,Student at Trillium,2017-02-04 12:16:31 UTC+0000
9a522b77a44448798bcf06635ea0aae7,"Richmond, Virginia",Corporate Management,Consultative Sales and Librarian,2017-02-04 18:03:59 UTC+0000
75aa2ed8a80443968b6b7b41d6026026,Washington,Law Practice,Associate General Counsel at USG,2017-02-04 20:22:09 UTC+0000
1e3b8cdc219b40d582dd72035b65e3f3,"Ithaca, New York",Environmental Services,Graduate Student at Cornell University,2017-02-05 02:26:51 UTC+0000
68774cc3815c4b2297e65142379b0e2b,"Grapevine, Texas",Mechanical or Industrial Engineering,Quality Engineer( Intern) at NANO LABS LLC,2017-02-05 05:02:40 UTC+0000
988a944fd88f4b22ba4e8d25b2ee39f9,"Saint Petersburg, Florida",Hospital and Health Care,Clinical Education Consultant at McKesson Health Solutions,2017-02-05 17:24:13 UTC+0000
f4bfdd3d79294cdea2e0971645bbe923,"Bangkok, Thailand",Design,Visual Merchandiser at IKEA Bangna,2017-02-05 17:28:11 UTC+0000
079fb01c79a74d818b9f048e4aee2321,Washington,Higher Education,Registered Nurse/ Nurse Educator,2017-02-05 22:02:31 UTC+0000
c8da3630f4364b378240ef7e389862d1,"Chicago, Illinois",Primary/Secondary,Post Secondary School Counselor at Chicago Public Schools,2017-02-06 00:25:03 UTC+0000
ba8c8cce5be94b71b16eb70b07ad9d54,"Bengaluru, Karnataka, India",Information Technology and Services,Technical Associate,2017-02-06 00:25:27 UTC+0000
eae832d70c5246f7b8e4064a271b9631,"Bengaluru, Karnataka, India",Information Technology and Services,"Self Employed at ""Self Employed""",2017-02-06 00:27:14 UTC+0000
838248fcc0814136b37541cf0eea037f,"California, California",Computer Software,"Seeking full time opportunities in computer science field, software, database, testing",2017-02-06 02:19:00 UTC+0000
1b443f43c3d844e3840820ce9d042bfa,"Franklin, Indiana",Hospital and Health Care,"Seeking Upper Management Level Position in Nurse Case Management, Utilization Management, UM Review & Disease Management",2017-02-06 04:41:06 UTC+0000
b91618eebcdf4832b71482034d6ffd8a,"California, California",Computer Software,Senior Software Engineer,2017-02-06 07:27:05 UTC+0000
181c0b34cefc459e922d9abc71c1f33d,"Houston, Texas",Higher Education,THRIVE Program Manager at United Way of Greater Houston,2017-02-06 14:30:38 UTC+0000
04c842d2281e4376ae20d402f60beafd,"Albany, New York",Information Technology and Services,Salesforce Developer | 6x Salesforce Certified | Active Trailblazer - Currently seeking new Opportunities,2017-02-06 15:02:08 UTC+0000
851c196444b64e75bf8679d02d5ee35d,"Ithaca, New York",Medical Device,Seeking full-time opportunity in field of  Biomedical engineering,2017-02-06 16:31:59 UTC+0000
4511522034d04434adc58487485a7215,"Chicago, Illinois",Individual and Family Services,Special Education Classroom Assistant (SECA),2017-02-06 16:32:59 UTC+0000
